x    ,y    ,val-esp
2.71  ,1.89  ,-0.7876355217197055
-3.83 ,0.74  ,2.8149301100249082
-4.7  ,-2.25 ,-3.768752490892583
2.54  ,1.86  ,-0.9684271496131428
-1.63 ,0.59  ,-4.976909098438275
-1.86 ,2.46  ,4.465921896354669
-2.02 ,-0.2  ,-5.297023803349629
0.04  ,0.35  ,0.22538933603915376
4.01  ,-0.61 ,-3.75382882526723
3.83  ,3.07  ,3.802083628496254
-4.81 ,2.18  ,-3.4169443787865332
-4.63 ,3.04  ,-5.94881604283773
-0.58 ,-0.04 ,-3.2855134565712545
4.65  ,2.0   ,2.492023184348048
-3.32 ,0.86  ,0.6946988109445448
-3.99 ,-2.94 ,-4.410212382047969
-4.49 ,-0.42 ,5.343615539909659
-3.74 ,0.89  ,2.1273898050592237
-1.74 ,4.25  ,2.6383019654798225
4.42  ,3.86  ,4.325413695199841
4.37  ,1.54  ,-0.17402506512233526
-3.79 ,0.47  ,3.2306035035781147
-2.19 ,3.03  ,4.855654145699646
-0.77 ,-2.7  ,3.7761388579163544
3.93  ,-0.38 ,-3.951828663124752
1.88  ,1.88  ,-1.7392145931862282
-3.77 ,-0.32 ,3.34808869978924
0.7   ,-3.06 ,-3.852446890496757
-4.19 ,0.67  ,4.075698658016541
3.7   ,-2.05 ,1.4657578528639816
-2.05 ,-3.17 ,5.322026112316582
-0.16 ,-2.18 ,0.5469851953605037
-3.27 ,-1.14 ,0.3208497945799399
3.69  ,3.74  ,2.5844369540441487
-1.55 ,-0.15 ,-5.931343621322786
0.37  ,2.63  ,-1.8918979618807756
-4.4  ,-0.86 ,3.7251650867288215
0.29  ,-2.45 ,-1.3214960456406926
1.38  ,-2.6  ,-5.048035485790027
-1.36 ,0.82  ,-4.002719817823463
-1.84 ,-3.54 ,5.330903284623747
-0.18 ,2.53  ,0.8794662363455563
2.31  ,-2.02 ,-1.9254709186201198
-2.41 ,0.2   ,-3.928433755484401
-2.26 ,-4.92 ,-0.9544549663959144
-4.38 ,-1.24 ,1.8421123570007982
2.71  ,-1.44 ,0.327351463527738
-1.47 ,1.47  ,-0.6006899541653117
0.97  ,-2.38 ,-3.5820062180617493
1.36  ,-1.64 ,-0.405706921512739
